ulasan,label,sentiment,score
"Obyek wisata ini kental dengan nuansa tata lampu warna warni, menarik untuk dikunjungi. Waktu malam datang dan mulailah bermain disini...atau mau berbelanja atau mau makan...atau mau nonton live show...ada disini...😊",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9984201192855835}]",0.9984201192855835
Tempat yg menarik. Pemandangan lampu-lampu dan lampion-lampion yg cantik. Tata letak dan tata kelola yg baik membuat tempat ini menjadi salah satu tempat yg wajib dikunjungi,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997937083244324}]",0.9997937083244324
"Tempat yang cocok untuk menghabiskan malam yang dingin di Batu. Wajib kunjungi taman lampion yang sangat indah di dalam untuk foto-foto. Naik sepeda layang juga harus dicoba, bisa lihat pemandangan Batu dan Malang dari ketinggian.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986901879310608}]",0.9986901879310608
"sebuah lokasi penuh sensasi untuk dikunjungi, selalu meriah banyak wisatawan datang, banyak arena permainan yang seru....",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996880292892456}]",0.9996880292892456
"Perjalanan bisnis ke Malang, mencuri-curi waktu ke BNS,, Terkesan dengan Taman Lampionnya,, Biarpun untuk masuk ke Taman Lampionnya di kenakan biaya lagi diluar Biaya Tiket Masuk,, Lampionnya cantik-cantik,, Bagus untuk yang suka Foto-foto,, Di Danau nya waktu itu ada Live Musicnya,, Enak bangett dengerin musik sambil santai di pinggir danau nya,, Kerenn,,",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999569833278656}]",0.999569833278656
"Taman hiburan yang tersedia di Batu Malang. Di dalamnya terdapat berbagai wahana bermain. Ada wahana yang berbayar, ada juga yang tidak. Untuk yang doyan berfoto ria, ada banyak spot yang cukup bagus untuk dijadikan background.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.6172430515289307}]",0.6172430515289307
BNS buka di malam hari.Harga tiket masuk memang tidak begitu mahal.Tetapi untuk bisa mencoba berbagai macam wahana di dalam kita harus membayar lagi.Yang paling kita suka taman lampion karena banyak spot spot yang bagus untuk berfoto dan bisa menikmati suasana malam dengan lampu lampion yang dibuat berbagai macam bentuk.Banyak yang menjual oleh oleh khas batu dengan harga yang cukup murah.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9834291934967041}]",0.9834291934967041
"Pas datang, membeli tiket ditawarkan mau beli tiket terusan utk semua permainan, atau hanya tiket masuk saja, krn kami tdk yakin bisa main semua, jd hanya beli tiket masuk Rp. 80 rb/org, dikasi gelang buat pengganti tiket. Bgtu masuk luar biasa meriahnya, semua wahana terang benderang,isinya berbagai pilihan permainan buat anak atau dewasa. Krn keterbatasan waktu kami saja hanya bisa mencoba sepeda udara, bumper car, gokart dan lampion, tiket nya antara Rp. 15rb-20rb per org, cukup murah.Khusus utk taman lampion, siapkan memori foto yg banyak.. tempatnya bagus sekali buat foto-foto. menuju pintu keluar banyak toko oleh-oleh, diluar pun juga tersedia byk toko oleh-oleh khas malang. Keseluruhan kami puas sekali disini, harga tiket relatif terjangkau, harga makanan jg wajar, plus anak-anak puas bermain",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7514199018478394}]",0.7514199018478394
Cocok untuk Muda mudi yang ingin bereisata di Malam hari. Taman lampionnya menarik untuk berfoto. Bumper car dan atraksi menarik lainnya juga bagus.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9827706813812256}]",0.9827706813812256
"BNS salah satu tujuan utama kami saat ke Batu Malang kemarin... karena kami membeli tiket terusan di Jatim Park, maka cukup menunjukkan gelang ,tinggal masuk.Banyak wahana di dalam BNS...namun harus merogoh kocek yang lumayan jika kita ingin mencoba semua wahana...Saran saya sih, beli tiket terusan BNS terpisah, karena beberapa puluh wahana sudah termasuk didalamnya...lebih hemat daripada membeli per wahana.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9905596375465393}]",0.9905596375465393
"Wahana wisata BNS merupakan salah satu favorit di kota Batu. Suasana hiburan menarik dan bernuansa romantika, ketika mulai menikmati lampu lampion malam yang gemerlap lembut seiring dengan desain dan tata letak yang membawa ketenangan berwisata bersama pasangan. Suasana kian menghibur ketika masuk ke arena pentas air mancur di food court yang beragam menu khas Nusantara yang Bhineka Tunggal Ika. Group band nya pun memesona kami, suara bening si Mas sang penyanyi itu lho mampu membawakan lagu yang indah (Jumat, 28 Juli 2017).",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996616840362549}]",0.9996616840362549
Banyak wahana permainan di sini. Yang paling menarik adalah Wisata Lampion. Sangat ramai setiap aphir pekan atau hari libur.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7659832835197449}]",0.7659832835197449
"Setelah berwisata siang hari, sebagai penutup anda wajib berkunjung ke batu nigt spektakuler (bns).aneka wahana telah d persiapkan utk anda yg berjiwa muda dan penuh tantangan.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9975850582122803}]",0.9975850582122803
"Banyak wahana-wahana seru disini. Ada labirin dari kaca, ada komedi putar, ada bianglala, ada kursi gantung (gag tau namanya apaan 😄)  yang bikin jantung dag dig dug dan masik banyak lainya. Kalau menjelang malam sebaiknya jangan naik wahana yang berada diketinggian. Sangat dingin dan bisa masuk angin hehehe. Tempat sangat cocok untuk keluarga.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.6895573139190674}]",0.6895573139190674
disini dateng pas abis ujan dan malem.. dingiinn trs basah semua jd kurang asik aja.. agak nyesel sih masuk sini karna foto2 hanya pk kamera hp jd ga terlalu bagus hasilnya karna gelap,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9989402890205383}]",0.9989402890205383
"Salah satu referensi tempat wisata saat liburan sekolah,banyak permainan-permainan untuk anak-anak disini",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9714254140853882}]",0.9714254140853882
Didalamnya banyak wahana yang dapat dicoba tapi sayang sekali harus membayar lagi setiap naik wahana.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9898119568824768}]",0.9898119568824768
"Sangat menarik puas bermain arena dengan 100 rb. Banyak wahana menarik, trdapat wahana baru witch craft, robot war, perang laser",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993402361869812}]",0.9993402361869812
"Waktu liburan kemarin pengen maen ketempat wisata di batu. Karna sampainya jam 8 malam, mampirlah kita ke BNS. Wahana bermainnya cukup banyak dan menantang adrenalin. Sayang tidak semua wahana kami coba. Karna bawa anak kecil saya lebih banyak menemani ke wahana bermain anak2. Namun jika ingin mencoba wahana yg ekstrim silahkan saja. Ada beberapa wahana yg cukup ekstrim disana. Tak lupa juga terakhir sebelum pulang masuk ke lampion garden nya yang terkenal itu. Overall sangat menyenangkan. Namun jangan heran jika musim liburan tiba akan susah untuk mendapatkan parkirannya. Saking asyiknya bermain, kita disana sampai BNS tutup yakni jam 12 malam 😅😅.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9673941135406494}]",0.9673941135406494
"Kalau bisa diberikan keamanan yang ketat karena ini malam dan ramai dikunjungi oleh orang, dan juga memberi kenyamanan yang lebih",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9879165887832642}]",0.9879165887832642
"Batu night spectaculer ada banyak lampion lampion bahkan ada miniatur menara eiffell, disini juga ada permainan macam dufan",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9629756212234497}]",0.9629756212234497
"Permainan yang tersedia cukup banyak. Saat saya bermain, harga tiket masuk jumat-minggu 40k/orang, bila beli tiket terusan untuk nyoba banyak permainan jumat-minggu 90k/orang, weekdays 75k/orang. Buka dari jam 3 sore, cocoknya kesini malam hari saat lampion udah pada dinyalakan. Cakep! Cocok untuk keluarga yang punya anak remaja atau buat main bareng sama temen2 (beli tiket terusan aja). Souvenir juga banyak. Di sepanjang jalan menuju parkiran banyak tempat pijet barangkali pada pegel-pegel naik wahana :)",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7702387571334839}]",0.7702387571334839
"Tempat permainan anak-anak dan dewasa seperti Theme Park gitu. Yang buka sore hari hingga malam. Dingin karena udara di kota Batu dingin kalau sudah sore atau malam. Tiket masuk Rp 20.000, belum termasuk tiket permainan. Ada food court didalamnya, di dalam foodcourt ada atraksi sinar dan air di jam tertentu. Di arah pintu keluar ada seperti pasar malam yang menjual berbagai macam barang dan oleh-oleh khas kota Batu/Malang",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9877417087554932}]",0.9877417087554932
"Banyak permainan yg asyik , makanan juga enak* . Permainan yg asyik itu sepeda udara . Pokoknya asyik banget . Yg belom pernah kesini wajib coba ya 😊",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998575448989868}]",0.9998575448989868
"Bagus banget deh, dari awal masuk sampai akhir puas, cm asa beberapa spot yang kotor aja kaya bagian main babynya",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9992184638977051}]",0.9992184638977051
"untuk kalian yang ingin menikmati bermain wahana permainan dimalam hari, di malang ada tempat namanya BNS, disana seperti halnya pasar karnival, saya sarankan untuk memakai pakaian tebal, karena sangat dingin",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9967573285102844}]",0.9967573285102844
"Fasilitas di BNS sangat lengkap, walau beberapa fasilitas mengharuskan untuk membayar tiket terusan. Pemandangan malam nya luar biasa, taman lampion sangat cocok untuk dinikmati bersama keluarga dan orang terdekat. Tersedia pula pasar malam untuk membeli souvenir.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998201727867126}]",0.9998201727867126
"jika ke kota batu pada malam hari sempatkanlah untuk mengunjungi tempat ini, kalau ingin sekedar jalan - jalan tempat ini masih terjangkau",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993249177932739}]",0.9993249177932739
"di malam harinya saya dan keluarga tidak lupa untuk ke salah satu objek wisata yang cukup di ramai di kota batu malang yaitu Batu Night Spectacular atau BNS, dengan harga tiket masuk yg relatif murah Rp.30.000/org utk hari senin-kamis dan jum'at - minggu Rp.40.000, di BNS banyak terdapat wahana bermain utk keluarga. bagi yg memiliki anak jgn takut karena di BNS terdapat kidszone. dengan letaknya yg sangat strategis di dataran tinggi objek wisata malang ini anda bisa menikmati pemandangan alam kota malang dan sekitarnya dgn di hiasi lampu-lampu yg gemerlap.jgn takut kalau merasa lapar karena terdapat food court juga. pokoknya kalau ke malang janga sampai terlewatkan utk berkunjung ke BNS",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9840286374092102}]",0.9840286374092102
"Saya datang sekitar jam 6sore, dan kondisi di parkiran masih sangat sepi, hanya ada beberapa mobil, tp ketika pulang sekitar jam 10, parkiran sudh penuh, tidak terlalu banyak mencoba wahana permainan",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.909737765789032}]",0.909737765789032
Tempat yang dipenuhi dengan lampu2 lampion. Banyak juga permainan2 seperti rumah hantu dan juga wahana2 untuk anak2 masih kecil. Ada juga tempat bermain seperti panah2an dan juga lempar piring. Cukup seru untuk pergi ramai2 dengan teman walaupun dengan anak2 kecil.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993407130241394}]",0.9993407130241394
Sangat bagus lampu lampu malam hari warna warni.  Wahananya cukup menantang rame banget apalagi pas musim libuean jadinya kurang bisa menikmati pwrmainan pwrmainan yg ada.  Karena haeus antri panjangg..,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9946916699409485}]",0.9946916699409485
Bersama keluarga ke BNS. Harga tiket masuk Rp 40rb perorang. Namun jika ingin menikmati wahana didalam masih tambah biaya lagi antara Rp 13 rb sampai dengan Rp 20 rb. Kecuali untuk arena gokart yang Rp 50rb.wahana yang menarik seperti rumah hantu dan rumah penyihir. Keren idenya. Tiket terusan 90rb perorang termasuk sebagian besar wahana permainan. Saran saya wahana diperbanyak lagi dari saat ini supaya makin menarik.ssbelum pintu keluar ada tempat berbelanja suvenir yang menarik.bahan baju2 nya lumayan berkualitas dan modelnya juga menarik. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9958109855651855}]",0.9958109855651855
"Dari luar penampakanny okay, tapi pas masuk ke dalam biasa saja, seperti pasar malam dengan fasilitas lengkap, makanan disana standard sesuai harga yang low budget.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9799545407295227}]",0.9799545407295227
"Menurut saya BNS cocok untuk keluarga yang mempunyai anak-anak, karena sebagian besar wahananya diperuntukkan untuk anak, di taman lampionnya bagus karena lampu2 yang indah",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998255372047424}]",0.9998255372047424
pasar malam modern dengan permainan yang baru bagus alatnya terawat tidak seperti pasar malam tradisional yang akdang sudah karatan. betah banget bermalam di BNS harus main sampai tutup,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9671550989151001}]",0.9671550989151001
"Wajib banget ke tempat lampionnya klo ke BNS,,  banyak tempat2 bagus utk jadi latar foto..  (klo bs kameranya yg bs bagus foto dimalam hari)  Wahana lain juga rame, overall lebih morip pasar malem, anak2 suka di arena mandi bola,,  org tua seneng di tempat lampionTiket masuknya tidak terusan,  jadi didalem harus bayar2 lagi,   lumayan nguras kantong sih..  😁😁",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9926092028617859}]",0.9926092028617859
"Tempat yang menyenangkan untuk menghabiskan waktu malam bersama teman-teman, banyak atraksi gamenya yang menarik dan seru, udaranya juga dingin dan segar, jadi wajib di kunjungi jika anda berada di Batu Malang.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999819815158844}]",0.999819815158844
"Berbagai area bermain yang bisa dicoba, mulai dari rumah hantu (yg cuma berisi hantu mekanik) sampai permainan perang-perangan laser. Cukup menghibur untuk mengisi waktu selama berkunjung ke Batu.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9088671207427979}]",0.9088671207427979
"BNS ini adalah tempat wisata malam yang menyenangkan bersama keluarga anda saat berkunjung ke Batu, karena didalamnya banyak atraksi untuk anda dan keluarga anda",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997184872627258}]",0.9997184872627258
"Hanya buka dari sore sampai malam hari, di hari kerja bisa masuk dengan harga tiket 30 ribu. Ketika masuk, tempatnya tidak begitu luas, sehingga wahana yang ada lokasinya terlalu dekat menurut saya. Sepertinya loaksi ini cocok untuk anak yang sudah SMP ke atas, karena wahana untuk anak kecil sanghat sedikit.  Menuju pintu keluar akan banyak terdapat kios2 yang menjual pernak-pernik dan kaos Malang & Batu.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.982866108417511}]",0.982866108417511
"Tempatt paling banyak di kunjungin wisatawann lokal maupun luar negerihh, batu night spectacullar show nya keren",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996070265769958}]",0.9996070265769958
"Bns ini tempat untuk bermain di malam hari kalau kita pergi ke kota batu malang, terdapat banyak sekali mainan mulai dari untuk anak2 sampai orang dewasa, tempatnya memang didesain untuk tempat rekreasi keluarga, dan jam buka oprationalnya mulai sore sampai malam hari, terdapat juga tempat belanja souvenir atau oleh2 khas kota batu malang ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.988564133644104}]",0.988564133644104
Cocok banget buat kalian yg nyari2 wisata malam asik barenh keluarga yg ada anak2 nya. Semacam pasar malam modern gituu lohh. bNS yg paling top,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999553382396698}]",0.999553382396698
"Expecting akan gimanaaaa gitu.. Tapi ini lbh kaya pasar malam.. ga rekomen klo bawa bayi ya, org merokok sembarangan..",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.995469331741333}]",0.995469331741333
Yang membuat saya menyukai tempat ini karena banyaknya wahana. Meskipun tiap wahananya kita diharuskan membeli tiket kembali selain tiket masuk tapi culup menyenangkan.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998372793197632}]",0.9998372793197632
Sangat direkomendasikan untuk berkunjung saat malam hari dan masuk ke area lampion karena disana akan sangat indah untuk dijadikan tempat berfoto,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991558790206909}]",0.9991558790206909
"Bagus, seperti dufan kecil, banyak wahana permainan yang bisa dinikmati bersama teman dan keluarga , juga ada foodcourt kalo capek dan pengen makan dan juga bisa belanja2 karena ada outlet dekat pintu keluar.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9954146146774292}]",0.9954146146774292
"menarik sekali bisa berkunjung kesini, wahananya banyak dan menarik dan cukup edukatif, untuk tarifnya pun standar, cocok untuk liburan keluarga dan anak anak karena banyak wahana prmainan yang bagus disini",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993146657943726}]",0.9993146657943726
"Untuk parkir kurang nyaman, untuk pelayanan kurang juga, untuk permainan bagus walaupun waktu tunggunya lumayan lama, dan untuk tempat makan yg disediakan cukup baik.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9927398562431335}]",0.9927398562431335
"Tempat yang menarik untuk berlibur karena banyak permainan yang tersedia , atau kalau tidak mau bermain , cukup membeli makanan atau minuman yang banyak tersedia di tempat tersebut , buka sampai larut malam .",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9978834986686707}]",0.9978834986686707
