Judul,Link,Kategori
George Brown mendapatkan panggilan untuk seleksi ke Timnas Indonesia U-24 di Asian Games 2023 Hangzhou. Bek Persebaya Surabaya ini berharap beradaptasi dengan mudah karena pernah dilatih Indra Sjafri.,https://index.sindonews.com/index/10,SPORTS
"Turnamen bulu tangkis China Open 2023 telah sukses dilaksanakan pada hari Minggu (10/9/2023) di Olympic Sports Center Gymnasium, Changzhou. China.",https://index.sindonews.com/index/10,SPORTS
"Aji Santoso, pelatih Tira Persikabo 1973, baru-baru ini mengumumkan bahwa dua pemain dari timnya, yaitu Samsul Rifai dan Krisna Jhon, telah dipanggil untuk mengikuti pemusatan latihan (TC) Timnas Indonesia U-17.",https://index.sindonews.com/index/10,SPORTS
"Marco Bezzecchi tengah berbahagia. Ini tak lepas dari keberhasilannya naik podium pada balapan MotoGP San Marino 2023, akhir pekan kemarin.",https://index.sindonews.com/index/10,SPORTS
Tim Nasional (Timnas) Indonesia U-23 akan menghadapi tantangan besar saat berhadapan dengan Turkmenistan U-23 di laga terakhir Grup K Kualifikasi Piala Asia U-23 2024.,https://index.sindonews.com/index/10,SPORTS
Timnas Indonesia mencatatkan sejarah gemilang dengan berhasil melaju ke putaran final Piala Asia U-23 2024 setelah mengalahkan Turkmenistan dengan skor 2-0 dalam kualifikasi Piala Asia U-23.,https://index.sindonews.com/index/10,SPORTS
Pratama Arhan kembali membuat penikmat sepak bola di Tanah Air merasa iri setelah bek kiri berusia 21 tahun itu merayakan selebrasi gol saat mengantarkan Timnas Indonesia U-23 lolos ke putaran final Piala Asia U-23 2024.,https://index.sindonews.com/index/10,SPORTS
Elkan Baggott penasaran saat Pratama Arhan merayakan gol kedua Timnas Indonesia U-23 ke gawang Turkmenistan U-23 di Kualifikasi Piala Asia U-23 2024.,https://index.sindonews.com/index/10,SPORTS
"Momen ini terjadi saat Timnas Indonesia U-23 bentrok Turkmenistan pada laga terakhir Grup K Kualifikasi Piala Asia U-23 2024 di Stadion Manahan Solo, Selasa (12/9/2023) malam.",https://index.sindonews.com/index/10,SPORTS
"Mantan striker Tim Nasional Inggris, Darren Bent, memberikan pandangannya terkait situasi Jadon Sancho di Manchester United.",https://index.sindonews.com/index/10,SPORTS
Timnas Norwegia Stale Solbakken memiliki pandangan berbeda tentang peluangnya untuk memenangkan Ballon d'Or tahun ini. Dia menjagokan Lionel Messi.,https://index.sindonews.com/index/10,SPORTS
"Juventus telah menyiapkan rencana darurat jika gelandang mereka, Paul Pogba, terbukti melakukan doping.",https://index.sindonews.com/index/10,SPORTS
"Pasangan ganda putra Indonesia, Fajar Alfian/Muhammad Rian Ardianto menuai kekalahan di babak 16 besar Hong Kong Open 2023.",https://index.sindonews.com/index/10,SPORTS
Leo Rolly Carnando/Daniel Marthin membeberkan keberhasilannya lolos ke semifinal Hong Kong Open 2023.,https://index.sindonews.com/index/10,SPORTS
"Ratusan orang hadir dalam upacara pembukaan Kejuaraan Tarkam di Kabupaten Kendal, Jawa Tengah, di Stadion Utama Kebondalem, Jumat (15/9/2023).",https://index.sindonews.com/index/10,SPORTS
"Derby Jawa Tengah (Jateng) bakal tersaji saat Persis Solo melawan PSIS Semarang pada laga lanjutan Liga 1 musim 2023/2024 di Stadion Manahan, Sabtu (16/9/2023).",https://index.sindonews.com/index/10,SPORTS
Juventus berhasil meraih kemenangan dengan skor 3-1 atas Lazio dalam pertandingan lanjutan Liga Italia 2023/2024.,https://index.sindonews.com/index/10,SPORTS
"Sirkuit Mandalika, yang akan menjadi tuan rumah seri MotoGP Indonesia 2023, tengah mengalami perbaikan dan pengecatan.",https://index.sindonews.com/index/10,SPORTS
Jeong Seok-seo secara terang-terangan mengaku sedih jika kontrak Shin Tae-yong tidak diperpanjang dan Timnas Indonesia berganti pelatih.,https://index.sindonews.com/index/10,SPORTS
"Bournemouth dan Chelsea sama-sama memungut satu poin setelah bermain imbang tanpa gol di Stadion Vitality, Minggu (17/9/2023) malam WIB.",https://index.sindonews.com/index/10,SPORTS
"Cara beli tiket MotoGP Mandalika 2023 kini tengah dicari banyak orang, mengingat ajang balap motor populer itu sebentar lagi akan dihelat di Indonesia.",https://index.sindonews.com/index/10,SPORTS
"Manajer tim Prima Pramac Racing, Gino Borsoi, menanggapi santai wacana penerapan team order untuk membantu Francesco Bagnaia merebut gelar juara MotoGP 2023",https://index.sindonews.com/index/10,SPORTS
"Manajer tim Prima Pramac Racing, Gino Borsoi, meyakini Jorge Martin dinilai mampu merusak rencana Francesco Bagnaia mempertahankan gelar juara MotoGP musim ini.",https://index.sindonews.com/index/10,SPORTS
"Al-Nassr bakal memainkan laga perdana penyisihan Grup E Liga Champions Asia 2023 melawan Persepolis FC di Azadi Stadium, Iran, Rabu, (20/9/2023).",https://index.sindonews.com/index/10,SPORTS
"Chef de Mission (CdM) Indonesia untuk Asian Para Games 2022, Angela Tanoesoedibjo tampak begitu dekat dengan para atlet cabang olahraga bulu tangkis.",https://index.sindonews.com/index/10,SPORTS
Sebanyak 15 cabang olahraga dipertandingkan pada Pekan Olahraga Kabupaten (Porkab) Bekasi 11-15 Oktober 2023.,https://index.sindonews.com/index/10,SPORTS
"Chef de Mission (CdM) Asian Para Games 2022, Angela Tanoesoedibjo bersama Wali Kota Solo, Gibran Rangkabuming menyambangi pelatnas sejumlah cabor di Solo.",https://index.sindonews.com/index/10,SPORTS
Sebanyak 343 atlet mengikuti Kejuaraan Tarkam Kemenpora 2023 di Kota Bandar Lampung.,https://index.sindonews.com/index/10,SPORTS
"Salah satu bintang bulu tangkis Tanah Air, Kevin Sanjaya Sukamuljo menjajal kemampuan sejumlah atlet pelatnas Asian Para Games 2022 di Sukoharjo, Jawa Tengah.",https://index.sindonews.com/index/10,SPORTS
"Pelatih Liverpool, Juergen Klopp, masih merasa kecewa dengan keputusan wasit dalam laga melawan Tottenham Hotspur dalam lanjutan Liga Inggris 2023/2024 yang berlangsung pada Sabtu (30/9/2023).",https://index.sindonews.com/index/10,SPORTS
"Eddie Hearn sangat mendukung langkah juara dunia kelas penjelajah IBF, Jai Opetaia untuk mendapatkan duel penyatuan gelar melawan juara WBO, Chris Billam-Smith.",https://index.sindonews.com/index/10,SPORTS
Narrative text adalah teks yang menceritakan rangkaian peristiwa secara kronologis atau terhubung dan berfungsi untuk menghibur pembaca.,https://index.sindonews.com/index/144,EDUKASI
"Petinju Australia, Jai Opetaia berhasil mengalahkan Jordan Thompson dalam upayanya mempertahankan sabuk juara dunia kelas penjelajah versi IBF.",https://index.sindonews.com/index/10,SPORTS
"Seni bela diri khas Indonesia, Pencak silat, saat ini cukup dikenal di Asia, memiliki beberapa teknik dasar yang menarik untuk diketahui.",https://index.sindonews.com/index/10,SPORTS
"Mantan juara dunia tinju kelas bulu IBF, Josh Warrington mengharapkan pertarungan yang seru ketika berhadapan dengan juara kelas bulu WBA, Leigh Wood.",https://index.sindonews.com/index/10,SPORTS
Tim nasional basket putri Indonesia telah menunjukkan perjuangannya di Asian Games 2022 Hangszhou sejak babak grup.,https://index.sindonews.com/index/10,SPORTS
"Daftar lengkap pemain Persis Solo 2023/2024, cek rekan setim Irfan Jauhari. Persis Solo masih diperkuat beberapa pemain andalannya, seperti Irfan Jauhari hingga Alfath Fathier.",https://index.sindonews.com/index/10,SPORTS
Rans Nusantara ikut memperebutkan gelar juara Liga 1 BRI di musim 2023/2024. Rans Nusantara FC adalah klub sepak bola yang berasal dari Jakarta Utara.,https://index.sindonews.com/index/10,SPORTS
"Daftar lengkap pemain Barito Putera 2023/2024, cek rekan setim Bagas Kaffa dan Bagus Kahfi. Sederet pemain timnas berada dalam klub Barito Putera.",https://index.sindonews.com/index/10,SPORTS
"Daftar lengkap pemain Dewa United 2023/2024, ada Egy Maulana Vikri. Dewa United menjadi sorotan penggemar sepak bola, karena berisikan pemain terampil di dalamnya.",https://index.sindonews.com/index/10,SPORTS
"Mantan juara tinju kelas berat ringan Eropa, Dan Azeez tak mau pilih-pilih lawan untuk bertarung di dalam ring.",https://index.sindonews.com/index/10,SPORTS
Inter Milan masih mempertahankan posisi puncak klasemen Liga Italia 2023/2024 setelah tujuh pekan berlalu.,https://index.sindonews.com/index/10,SPORTS
Sabah FC berhasil mempermalukan PSM Makassar di pertandingan kedua Grup H AFC Cup 2023/2024. Hasil tersebut memperpanjang kemenangan klub Malaysia atas klub Indonesia di AFC Cup.,https://index.sindonews.com/index/10,SPORTS
Pelatih Real Madrid Carlo Ancelotti menyatakan timnya masih membutuhkan Luka Modric sampai saat ini meskipun perannya di lapangan sudah minim,https://index.sindonews.com/index/10,SPORTS
Pemuncak klasemen sementara Inter Milan ditahan imbang Bologna dalam laga pekan ke-8 Liga Italia Serie A.,https://index.sindonews.com/index/10,SPORTS
Manchester United akhirnya sukses menyabet poin penuh dalam lanjutan Liga Premier Inggris 2023-2024 melawan Brentford.,https://index.sindonews.com/index/10,SPORTS
"Mantan pembalap MotoGP, Carlos Checa, mengungkapkan bahwa keputusan Marc Marquez untuk meninggalkan Repsol Honda adalah langkah yang tepat.",https://index.sindonews.com/index/10,SPORTS
"Gelandang Juventus, Paul Pogba dinyatakan positif doping menyusul hasil tes kedua yang diumumkan pada Jumat (6/10/2023).",https://index.sindonews.com/index/10,SPORTS
"Massimiliano Allegri tak bisa menyembunyikan perasaan senangnya bisa mengantarkan Juventus menang 2-0 atas Torino pada laga lanjutan Liga Italia 2023/2024 di Stadion Allianz, Sabtu (7/10/2023).",https://index.sindonews.com/index/10,SPORTS
Marc Marquez telah memutuskan untuk mengakhiri kolaborasi dengan tim Repsol Honda setelah MotoGP 2023. Pengumuman itu disampaikannya jelang balapan di MotoGP Indonesia.,https://index.sindonews.com/index/10,SPORTS
"Minim kreativitas. Itulah gambaran yang terjadi saat Manchester City dikalahkan Arsenal 0-1 pada laga lanjutan Liga Inggris 2023/2024 di Stadion Emirates, Senin (9/10/2023) dini hari WIB.",https://index.sindonews.com/index/10,SPORTS
Pendaftaran CPNS dan PPPK 2023 diperpanjang sampai dengan 11 Oktober 2023. Trafik yang tinggi menyebabkan perpanjangan waktu pendaftaran CPNS dan PPPK ini.,https://index.sindonews.com/index/144,EDUKASI
Timnas Futsal Indonesia secara dramatis sukses menahan imbang Afghanistan dengan skor 7-7 di matchday kedua Grup B Kualifikasi Piala Asia Futsal 2024.,https://index.sindonews.com/index/10,SPORTS
"William Saliba, bek Arsenal yang tampil cemerlang dalam kemenangan mereka atas Manchester City dengan skor 1-0",https://index.sindonews.com/index/10,SPORTS
Dito Ariotedjo mengajak peserta KTT AIS untuk mencicipi kenikmatan kapal selam di Palembang,https://index.sindonews.com/index/10,SPORTS
Menteri pemuda dan olahraga (Menpora) Dito Ariotedjo mengangkat kisah legenda Atlantis di Konferensi Tingkat Tinggi Archipelagic and Island States (AIS) Forum 2023.,https://index.sindonews.com/index/10,SPORTS
Ketua Umum (Ketum) PSSI Erick Thohir mengumumkan bahwa FIFA telah berkomitmen untuk memastikan kesuksesan Piala Dunia U-17 di Indonesia.,https://index.sindonews.com/index/10,SPORTS
"Pemain Timnas Indonesia, Pratama Arhan, mendukung wacana PSSI untuk melibatkan wilayah lain, khususnya di Papua, sebagai tuan rumah pertandingan timnas.",https://index.sindonews.com/index/10,SPORTS
Charles Oliveira telah membatalkan pertarungannya dengan Islam Makhachev di UFC 294 yang awalnya dijadwalkan pada 21 Oktober 2023 karena mengalami cedera.,https://index.sindonews.com/index/10,SPORTS
Shin Tae-yong memastikan bahwa Timnas Indonesia bakal tampil menyerang melawan Brunei Darussalam pada leg kedua Kualifikasi Piala Dunia 2026 zona Asia,https://index.sindonews.com/index/10,SPORTS
"Ketua Umum PSSI, Erick Thohir menyampaikan bahwa Indonesia bakal makin diperhitungkan dunia apabila sukses menggelar Piala Dunia U-17 2023.",https://index.sindonews.com/index/10,SPORTS
"Ketua Umum PSSI, Erick Thohir mengatakan Nathan Tjoe-A-On serius untuk menjadi pemain naturalisasi Timnas Indonesia.",https://index.sindonews.com/index/10,SPORTS
Shin Tae-yong mengungkapkan alasan memilih Hokky Caraka sebagai starter dibandingkan Ramadhan Sananta.,https://index.sindonews.com/index/10,SPORTS
"Shin Tae-yong mengaku tak puas dengan permainan Timnas Indonesia saat mencukur Brunei Darussalam 6-0 pada leg pertama Kualifikasi Piala Dunia 2026 zona Asia di Stadion Gelora Bung Karno (SUGBK), Kamis (12/10/2023).",https://index.sindonews.com/index/10,SPORTS
Emiliano Martinez mengguratkan tinta emas dalam perjalanan kariernya sebagai pesepak bola usai membawa Timnas Argentina menang 1-0 atas Paraguay,https://index.sindonews.com/index/10,SPORTS
"Miguel Oliveira, pembalap Cryptodata RNF Aprilia, memiliki momen emosional saat bertemu kembali dengan Risman, seorang staf hotel yang namanya dia sebut saat memenangkan MotoGP Indonesia 2022",https://index.sindonews.com/index/10,SPORTS
"Striker Timnas Indonesia, Ramadhan Sananta, bersyukur setelah mencetak brace (2 gol) dalam laga melawan Brunei Darussalam.",https://index.sindonews.com/index/10,SPORTS
Liverpool dikabarkan siap memecahkan rekor transfer klub dengan mengontrak Leroy Sane dari Bayern Muenchen pada Januari 2024.,https://index.sindonews.com/index/10,SPORTS
Marc Marquez mengungkapkan alasannya gagal menyelesaikan balapan di MotoGP Indonesia 2023.,https://index.sindonews.com/index/10,SPORTS
Timnas Indonesia U-17 saat ini sedang menjalani pemusatan latihan (TC) di Jerman dalam persiapan menjelang Piala Dunia U-17 2023.,https://index.sindonews.com/index/10,SPORTS
Tim Nasional Spanyol sukses mengalahkan Norwegia dalam pertandingan lanjutan Grup A Kualifikasi Piala Eropa 2024.,https://index.sindonews.com/index/10,SPORTS
Tim nasional Indonesia kembali pesta gol ke gawang Brunei Darussalam dalam laga leg kedua putaran pertama Kualifikasi Piala Dunia 2026 zona Asia.,https://index.sindonews.com/index/10,SPORTS
"Pelatih tim nasional Indonesia, Shin Tae-yong memuji kesiapan Skuad Garuda sejak awal laga melawan Brunei Darussalam.",https://index.sindonews.com/index/10,SPORTS
Tim nasional Brasil dipaksa menelan kekalahan 0-2 dari Uruguay di laga keempat Kualifikasi Piala Dunia 2026 zona CONMEBOL.,https://index.sindonews.com/index/10,SPORTS
Shakur Stevenson tidak akan ragu mengangkat tangannya apabila Monster KO Naoya Inoue mencari tantangan yang sesungguhnya.,https://index.sindonews.com/index/10,SPORTS
"Balap ketahanan Yamaha Endurance Festival hadir di Mandalika International Circuit, Lombok, Nusa Tenggara Barat (NTB), 21-22 Oktober 2023.",https://index.sindonews.com/index/10,SPORTS
"Gerald Darmanin, Menteri Dalam Negeri (Mendagri) Prancis, menuding Karim Benzema memiliki koneksi dengan Ikhwanul Muslimin. Pernyataan itu disampaikannya dalam sebuah wawancara dengan televisi.",https://index.sindonews.com/index/10,SPORTS
Meskipun dia memiliki pengalaman manis dengan podium ketiga di MotoGP Australia 2022 dan kemenangan terbaru di MotoGP Indonesia 2023,https://index.sindonews.com/index/10,SPORTS
"Joan Mir, pembalap Repsol Honda, mengungkapkan bahwa dia belum mengetahui siapa yang akan menjadi pengganti Marc Marquez pada musim depan dan bahwa dia tidak memiliki preferensi khusus terkait penggantinya.",https://index.sindonews.com/index/10,SPORTS
"Ratusan warga di kampung halaman Luis Diaz di Barrancas, Kolombia, berkumpul untuk melakukan demonstrasi dan menunjukkan dukungan kepada bintang Liverpool dan keluarganya pada Selasa (31/10/2023) waktu setempat.",https://index.sindonews.com/index/10,SPORTS
"Pembalap Aston Martin, Fernando Alonso tak berharap banyak dalam gelaran GP Formula 1 Sao Paulo, Brasil, pada akhir pekan ini.",https://index.sindonews.com/index/10,SPORTS
"Rangkaian panjang liga basket pelajar terbesar Seri Ibu Kota, Honda DBL 2023 DKI Jakarta Series memasuki fase puncak pada 17 November 2023.",https://index.sindonews.com/index/10,SPORTS
"Dorna Sports mengumumkan jadwal tes pramusim MotoGP 2024. Hasilnya, operator balap motor di kelas elit ini menambah satu hari untuk para pembalap melakukan tes pramusim.",https://index.sindonews.com/index/10,SPORTS
Max Verstappen belum puas dengan kemenangan beruntun di Amerika Serikat dan Meksiko. Pilot jet darat Red Bull Racing itu berjanji bakal tampil menggila di Brasil.,https://index.sindonews.com/index/10,SPORTS
"Newcastle United mengulangi catatan bersejarah saat menyingkirkan MU pada babak 16 besar Piala Liga Inggris 2023/2024 dengan skor 0-3 di Stadion Old Trafford, Kamis (2/11/2023) dini hari WIB.",https://index.sindonews.com/index/10,SPORTS
"Pensiunan juara dunia tinju asal Inggris, George Groves tidak terlalu berharap Tyson Fury bertarung melawan Oleksandr Usyk di penampilan berikutnya.",https://index.sindonews.com/index/10,SPORTS
Sergio Perez membantah rumor yang menyatakan dirinya bakal didepak dari tim Red Bull Racing jika gagal finis di posisi kedua pada Formula 1 musim 2023.,https://index.sindonews.com/index/10,SPORTS
"Bukan hanya ijazah, saat ini sertifikat kompetensi menjadi syarat penting untuk memperkuat mutu lulusan perguruan tinggi.",https://index.sindonews.com/index/144,EDUKASI
Kylian Mbappe harus mengelus dada ketika dirinya gagal memenangkan trofi Ballon d'Or 2023.,https://index.sindonews.com/index/10,SPORTS
"Ketua Umum PSSI, Erick Thohir menyampaikan bahwa proses naturalisasi Justin Hubner sudah sampai tahap akhir.",https://index.sindonews.com/index/10,SPORTS
"Ganda putra Indonesia, Bagas Maulana/Muhammad Shohibul Fikri, menceritakan di balik aksi tengilnya saat mentas di final French Open 2023.",https://index.sindonews.com/index/10,SPORTS
"Pemain asal Belanda, Anwar El Ghazi, telah dipecat oleh klub Bundesliga, Mainz FC, sebagai akibat dari sikapnya yang dianggap mendukung Palestina.",https://index.sindonews.com/index/10,SPORTS
"Manchester United sukses mempermalukan Fulham 1-0 dalam lanjutan Liga Premier Inggris 2023-2024 di Craven Cottage, London, Sabtu (4/11/2023) malam WIB.",https://index.sindonews.com/index/10,SPORTS
Inter Milan semakin kukuh di puncak klasemen Liga Italia dengan 28 poin setelah memenangkan pertandingan penting melawan Atalanta dan berada dalam posisi yang menguntungkan di musim ini.,https://index.sindonews.com/index/10,SPORTS
"Pelatih Timnas Brasil U-17, Phelipe Leal menyatakan tidak masalah Welber Halim Jardim membela Timnas Indonesia U-17.",https://index.sindonews.com/index/10,SPORTS
"Ezra Walian, gelandang Persib Bandung, memberikan dukungan kepada Tim Nasional (Timnas) Indonesia U-17 yang akan berkompetisi di Piala Dunia U-17 2023.",https://index.sindonews.com/index/10,SPORTS
Timnas Indonesia menerima berita baik menjelang pertandingan pertama Grup F putaran kedua Kualifikasi Piala Dunia 2026 zona Asia.,https://index.sindonews.com/index/10,SPORTS
"Pelatih Real Madrid, Carlo Ancelotti, memberikan kabar bahwa gelandang baru mereka, Jude Bellingham, mengalami masalah pada bahunya.",https://index.sindonews.com/index/10,SPORTS
"Calon Presiden Ganjar Pranowo memaparkan gagasan konkrit dan solutif terkait isu pendidikan, lingkungan, dan politik di hadapan mahasiswa di Bali",https://index.sindonews.com/index/144,EDUKASI
"Laga final turnamen tenis meja MNC Sports Competition turut dihadiri Executive Chairman MNC Group, Hary Tanoesoedibjo.",https://index.sindonews.com/index/10,SPORTS
Turnamen tenis meja MNC Sports Competition berakhir dengan kemenangan tim iNews.,https://index.sindonews.com/index/10,SPORTS
"Sebanyak 12 pemain Newcastle United absen saat berhadapan melawan Borussia Dortmund pada laga lanjutan fase Grup F Liga Champions 2023/2024 di Signal Iduna Park, Rabu (8/11/2023) dini hari WIB.",https://index.sindonews.com/index/10,SPORTS
Putri SMA Jubilee menjadi tim pertama yang merebut tiket final DBL Seri DKI Jakarta di Indonesia Arena pada 17 November 2023 mendatang.,https://index.sindonews.com/index/10,SPORTS
"Pembalap Gasgas Tech3, Pol Espargaro mewaspadai balapan di MotoGP Malaysia 2023.",https://index.sindonews.com/index/10,SPORTS
"Pembalap Gresini Ducati, Alex Marquez berada dalam kondisi terbaiknya jelang MotoGP Malaysia 2023.",https://index.sindonews.com/index/10,SPORTS
Arsenal mencetak kemenangan 2-0 atas Sevilla dalam pertandingan Grup Liga Champions 2023-2024.,https://index.sindonews.com/index/10,SPORTS
Manchester United kembali menelan kekalahan di fase grup Liga Champions 2023/2024.,https://index.sindonews.com/index/10,SPORTS
"Persija Jakarta secara resmi telah mengontrak penyerang Arema FC, Gustavo Almeida, dan pelatih Thomas Doll menyambut dengan senang hati kehadiran striker asal Brasil tersebut.",https://index.sindonews.com/index/10,SPORTS
"Pelatih Liverpool, Juergen Klopp, menyampaikan protes keras terhadap keputusan wasit yang menganulir gol Darwin Nunez dalam pertandingan melawan Toulouse.",https://index.sindonews.com/index/10,SPORTS
"Arkhan Kaka punya banyak harapan saat Timnas Indonesia menantang Panama pada laga kedua Grup A Piala Dunia U-17 2023 di Stadion Gelora Bung Tomo (GBT), Senin (13/11/2023).",https://index.sindonews.com/index/10,SPORTS
Wolverhampton Wanderers mencatat comeback sepektakuler saat melawan Tottenham Hotspurs dengan skor akhir 2-1 dalam pertandingan pekan ke-12 Liga Inggris 2023/2024.,https://index.sindonews.com/index/10,SPORTS
Muhammad Shohibul Fikri menyimpan mimpi besar. Sebagai atlet bulu tangkis andalan Indonesia dia ingin menjadi juara dalam satu turnamen bersama kekasihnya Lisa Ayu Kusumawati.,https://index.sindonews.com/index/10,SPORTS
"Ketua Umum Federasi Panjat Tebing Indonesia, Yenny Wahid sepertinya masih belum puas Indonesia telah meloloskan dua atlet panjat tebing ke Olimpiade Paris 2024.",https://index.sindonews.com/index/10,SPORTS
Muhammad Shohibul Fikri berpesan kepada Lisa Ayu Kusumawati untuk tidak mengumbar kisah asmaranya ke publik.,https://index.sindonews.com/index/10,SPORTS
Tim panjat tebing berhasil mencapai target meraih satu tiket ke Olimpiade Paris 2024 lewat jalur kualifikasi zona Asia di IFSC Asian Qualfier Jakarta 2023.,https://index.sindonews.com/index/10,SPORTS
"Ancaman cedera mengintai gelandang Timnas Indonesia, Marc Klok, dalam Kualifikasi Piala Duni",https://index.sindonews.com/index/10,SPORTS
Indonesia kembali mengamankan satu tiket cabang olahraga panjat tebing Olimpiade Paris 2024 melalui Rahmad Adi Mulyono.,https://index.sindonews.com/index/10,SPORTS
Tim nasional Amerika Serikat U-17 berhasil menjinakkan Korea Selatan U-17 dalam pertandingan Grup E Piala Dunia U-17 2023 di Jakarta International Stadium.,https://index.sindonews.com/index/10,SPORTS
Kemenangan di MotoGP Malaysia 2023 sepertinya belum mengubah nasib Enea Bastianini,https://index.sindonews.com/index/10,SPORTS
"Drama delapan gol tercipta saat Chelsea menahan imbang Manchester City dengan skor 4-4 pada laga pekan 12 Liga Inggris 2023/2024 di Stamford Bridge, Minggu (12/11/2023).",https://index.sindonews.com/index/10,SPORTS
"Enea Bastianini mengungkapkan alasan membatalkan niatnya untuk membantu Francesco Bagnaia menang di MotoGP Malaysia 2023, akhir pekan kemarin.",https://index.sindonews.com/index/10,SPORTS
"Pembalap Australia, Jack Miller, mengakhiri MotoGP Malaysia 2023 dengan menempati posisi kedelapan.",https://index.sindonews.com/index/10,SPORTS
"Mantan Pembalap, Timo Glock, menyatakan keyakinannya bahwa Lando Norris dari tim McLaren memiliki potensi untuk bersaing dengan Max Verstappen dari Red Bull dalam perebutan gelar juara F1 pada musim mendatang.",https://index.sindonews.com/index/10,SPORTS
PSIS Semarang mengumumkan perekrutan Evan Dimas Darmono untuk putaran kedua Liga 1 2023/2024.,https://index.sindonews.com/index/10,SPORTS
"Penyerang Tim Nasional (Timnas) Argentina U-17, Agustin Ruberto, menjadi salah satu pemain yang tampil gemilang di laga kontra Jepang U-17.",https://index.sindonews.com/index/10,SPORTS
Korea Selatan optimistis dapat menyingkirkan Timnas Indonesia U-17 sebagai peringkat ketiga terbaik di Piala Dunia U-17 2023. Hal itu ditegaskan pelatih Byun Sung-hwan.,https://index.sindonews.com/index/10,SPORTS
"Mantan bintang MotoGP, Andrea Dovizioso, memberikan pandangannya terkait kedatangan Marc Marquez ke tim Ducati Lenovo pada musim depan.",https://index.sindonews.com/index/10,SPORTS
"Pelatih Persib Bandung, Bojan Hodak, memberikan pujian kepada Timnas Indonesia U-17.",https://index.sindonews.com/index/10,SPORTS
Timnas Indonesia menelan kekalahan telak 1-5 saat menghadapi Irak di putaran kedua babak Kualifikasi Piala Dunia 2026 zona Asia.,https://index.sindonews.com/index/10,SPORTS
"Indonesia resmi dipercaya menjadi tuan rumah gelaran sepak bola Asia Tenggara, Piala AFF U-16 dan U-19 2024. Kepastian itu diumumkan akun X (dulu Twitter) @theaseanball.",https://index.sindonews.com/index/10,SPORTS
"Kualifikasi Piala Eropa 2024 Grup A bakal tersaji saat Siprus menjamu Spanyol di Stadion Alphamega, Kamis (16/11/2023).",https://index.sindonews.com/index/10,SPORTS
Roberto Martinez mengaku bahagia saat menyaksikan Portugal melanjutkan catatan tak terkalahkan dalam sembilan laga selama menjalani laga fase Grup J Kualifikasi Piala Eropa 2024.,https://index.sindonews.com/index/10,SPORTS
"Victoria Lee bakal menjalani debut di Pekan Olahraga Nasional (PON) Aceh-Sumatera Utara 2024. Atlet equestrian asal Surabaya, Jawa Timur itu menargetkan meraih nilai tertinggi.",https://index.sindonews.com/index/10,SPORTS
Tim nasional Indonesia akan melakoni laga tandang melawan Filipina di laga kedua Grup F Kualifikasi Piala Dunia 2026 Zona Asia.,https://index.sindonews.com/index/10,SPORTS
Tim nasional Spanyol U-17 akan berhadapan dengan Jepang U-17 di babak 16 besar Piala Dunia U-17 2023.,https://index.sindonews.com/index/10,SPORTS
"Atlet berkuda equestrian, Victoria Lee, melakukan persiapan panjang untuk debut di Pekan Olahraga Nasional (PON) XXI, Aceh-Sumatra Utara.",https://index.sindonews.com/index/10,SPORTS
"Pembalap Prima Pramac, Jorge Martin, hanya mampu finis di posisi ke-10 pada balapan utama MotoGP Qatar 2023. Dia menyalahkan ban motornya yang menurutnya keras seperti batu.",https://index.sindonews.com/index/10,SPORTS
"Pemerhati sepak bola, Akmal Marhali menanggapi kericuhan yang terjadi dalam laga Gresik United versus Deltras Sidoarjo dalam lanjutan Liga 2 2023/2024.",https://index.sindonews.com/index/10,SPORTS
